"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Poids_NET_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Teneur_Totale_Nicotine_Tabac_Rouler_Pipe";"Teneur_Nicotine_Base_Tabac_Rouler_Pipe";"Teneur_Nicotine_Sans_Combusion";"Teneur_Nicotine_Base_Sans_Combusion";"pH_Sans_Combusion";"Humidité_Sans_Combustion"
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA SUNSHINE BREEZ [107E23D7C3CF7437]";"13/07/2020 21:54:00";"Mazaya";"Sunshine BreeZ";"sans filtre";;200.00;"Boîte en carton";"-";"6253345312268";25/7/2017 16:54:33;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA SUNSHINE BREEZ [B3EB6BD9BD6B1A9B]";"13/07/2020 21:54:00";"Mazaya";"Sunshine BreeZ";"sans filtre";;1000.00;"Boîte en carton";"-";"6253345314170";25/7/2017 16:54:33;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA SWIRLY SQUEEZ [35094E998D5DAB79]";"04/10/2019 16:21:00";"Mazaya";"Swirly SqueeZ";"sans filtre";;50.00;"Boîte en carton";"-";"6253345313319";20/9/2017 00:56:18;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA SWIRLY SQUEEZ [42FDF85E089AEDEA]";"04/10/2019 16:21:00";"Mazaya";"Swirly SqueeZ";"sans filtre";;200.00;"Boîte en carton";"-";"6253345313333";20/9/2017 00:56:18;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA TROPICAL BREEZ [68BD9B74865D47A2]";"04/10/2019 16:21:00";"Mazaya";"Tropical BreeZ";"sans filtre";;50.00;"Boîte en carton";"-";"6253345312718";25/7/2017 17:09:21;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA TROPICAL BREEZ [D7A76E8F20FAE2B3]";"04/10/2019 16:21:00";"Mazaya";"Tropical BreeZ";"sans filtre";;200.00;"Boîte en carton";"-";"6253345312695";25/7/2017 17:09:21;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA TROPICAL FEVER [14D4655B75AD331E]";"04/10/2019 16:21:00";"Mazaya";"Tropical Fever";"sans filtre";;50.00;"Boîte en carton";"-";"6253345313371";25/7/2017 22:04:39;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA TROPICAL FEVER [A7F97CD7B94BFF50]";"04/10/2019 16:21:00";"Mazaya";"Tropical Fever";"sans filtre";;200.00;"Boîte en carton";"-";"6253345313395";25/7/2017 22:04:39;25/5/2017 00:00:00;;;1000.00;137.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MAZAYA VILA VELHA [164BC94A8506710F]";"04/10/2019 16:21:00";"Mazaya";"Vila Velha";"sans filtre";;50.00;"Boîte en carton";"-";"6253345320973";3/12/2018 15:15:15;1/12/2018 00:00:00;;;1000.00;134.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [0687D0D7A9DCCCA5]";"23/03/2022 14:09:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";2/6/2017 12:44:16;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [3C0C114C5C19793A]";"06/05/2022 11:53:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";2/6/2017 14:10:08;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [4186C884E77054E0]";"23/03/2022 14:09:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";19/5/2017 16:23:58;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [4C75FB3E66F24860]";"06/05/2022 11:54:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";2/6/2017 14:18:21;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [AF1D2A46B13A858A]";"13/04/2022 14:21:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";12/5/2017 15:20:38;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [B498D53CFB5BE796]";"20/04/2022 12:20:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";23/3/2017 08:35:17;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [CBEDEB82E82E6A8A]";"24/03/2022 12:01:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";12/5/2017 15:11:27;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTI PACK  [CE275346E7C24AE3]";"20/04/2022 12:23:00";"Multi pack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"13999807";2/6/2017 14:13:12;3/6/2017 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [65182F062C70624E]";"20/04/2022 12:20:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";23/3/2017 08:35:17;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [6D71955C293D9F08]";"23/03/2022 14:09:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";2/6/2017 12:44:16;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [8616FEEACFA5091C]";"06/05/2022 11:54:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";2/6/2017 14:18:21;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [A19D4DB93FA60113]";"06/06/2022 13:38:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";20/9/2019 14:52:43;21/9/2019 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [B093A84232D6D8C1]";"06/05/2022 11:53:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";2/6/2017 14:10:08;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [B6ADD2E69A5404C7]";"13/04/2022 14:21:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";12/5/2017 15:20:38;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [C53BCF61CBF8DCD1]";"23/03/2022 14:09:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";19/5/2017 16:23:58;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"MULTIPACK  [E3ADE4BCC6F26FE1]";"20/04/2022 12:23:00";"Multipack";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";2/6/2017 14:13:12;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"NAMELESS #116 PABLO [7D2E75DD829419F7]";"23/07/2021 14:07:00";"NameLess";"#116 Pablo";"sans filtre";;16.00;"Boîte pliable";"GTIN";"4260620110145";16/6/2021 13:24:36;17/12/2021 00:00:00;;;7690.00;130.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"NAMELESS #116 PABLO [D0003F559646475F]";"23/07/2021 14:07:00";"NameLess";"#116 Pablo";"sans filtre";;20.00;"Boîte cylindrique en métal";"GTIN";"4260620110282";16/6/2021 13:24:36;17/12/2021 00:00:00;;;7690.00;130.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"NAMELESS #40 BLACK NANA [22A342E0EB323DAE]";"23/07/2021 14:07:00";"NameLess";"#40 Black Nana";"sans filtre";;16.00;"Boîte pliable";"GTIN";"4260620110114";16/6/2021 13:24:04;17/12/2021 00:00:00;;;7690.00;130.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"NAMELESS #40 BLACK NANA [55AD6F4FB48C512E]";"23/07/2021 14:07:00";"NameLess";"#40 Black Nana";"sans filtre";;20.00;"Boîte cylindrique en métal";"GTIN";"4260620110121";16/6/2021 13:24:04;17/12/2021 00:00:00;;;7690.00;130.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"ORIGINAL GREEN CHU  [F4C41D866BABBD6E]";"06/06/2022 11:47:00";"Original Green Chu";"";"sans filtre";;20.00;"Boîte à couvercle supérieur rabattable";"EAN";"5908224729569";17/4/2017 13:59:51;23/3/2021 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"ORIGINAL MAGIC LOVE  [15ED6335C9D84935]";"23/06/2022 13:00:00";"Original Magic Love";"";"sans filtre";;20.00;"Boîte à couvercle supérieur rabattable";"EAN";"5908224727893";27/2/2018 11:57:33;23/3/2021 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"ORIGINAL THE DOUBLE CRUNCH  [C56891D1B6C3F7D2]";"06/06/2022 11:47:00";"Original The Double Crunch";"";"sans filtre";;20.00;"Boîte à couvercle supérieur rabattable";"EAN";"5908224727534";30/10/2016 20:58:04;23/3/2021 00:00:00;;;1000.00;142.86;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"OVERDOZZ  [762863725508F3E5]";"17/01/2020 16:02:00";"OVERDOZZ";"";"sans filtre";;1000.00;"Boîte ronde en métal";"-";"03749-18-50009";17/1/2020 16:02:03;1/10/2019 00:00:00;;;50000.00;50000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"OVERDOZZ  [AA723FD26DC8C189]";"03/06/2020 17:31:00";"OVERDOZZ";"";"sans filtre";;50.00;"Boîte ronde en métal";"-";"03749-18-50018";23/9/2019 11:43:14;1/1/2019 00:00:00;;;50000.00;50000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"OVERDOZZ  [BC61950034CF7D9F]";"10/11/2021 15:08:00";"OVERDOZZ";"";"sans filtre";;200.00;"Boîte ronde en métal";"EAN";"760412175177";22/9/2019 18:39:49;1/1/2019 00:00:00;;;50000.00;50000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"OVERDOZZ  [E2386C8658CC3EAB]";"03/06/2020 17:31:00";"OVERDOZZ";"";"sans filtre";;200.00;"Boîte ronde en métal";"-";"03749-18-50018";23/9/2019 11:43:14;1/1/2019 00:00:00;;;50000.00;50000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"OVERDOZZ  [E5A2CF84BEACBB2C]";"17/01/2020 16:02:00";"OVERDOZZ";"";"sans filtre";;50.00;"Boîte ronde en métal";"-";"03749-18-50009";17/1/2020 16:02:03;1/10/2019 00:00:00;;;50000.00;50000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"PEARLY INDIGO  [1F261E20DDFCD5FE]";"20/04/2022 12:23:00";"Pearly Indigo";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14201386";2/6/2017 14:13:12;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"PEARLY INDIGO  [9B75AE6DA13CC890]";"20/04/2022 12:23:00";"Pearly Indigo";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14194873";2/6/2017 14:13:12;23/5/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO BLCK GRP [BB1BF450D2AFFE27]";"12/08/2021 13:08:00";"Revoshi Tobacco";"BLCK GRP";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_010";12/8/2021 13:08:50;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO BSCT [91FF150DA79D8621]";"12/08/2021 13:04:00";"Revoshi Tobacco";"BSCT";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_024";12/8/2021 13:04:06;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO D'APP STRNG [4EA31F5A18A1119E]";"12/08/2021 13:06:00";"Revoshi Tobacco";"D'APP STRNG";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_001";12/8/2021 13:06:40;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO CNDY [610B4E4F1D5DB8D3]";"09/11/2021 15:25:00";"Revoshi Tobacco";"Eskimo CNDY";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_018";12/8/2021 13:28:29;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO LMN [1F0F4E7EE0FB7BEF]";"12/08/2021 13:11:00";"Revoshi Tobacco";"Eskimo LMN";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_019";12/8/2021 13:11:55;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO P'APP [FEC6532C9241E7E8]";"09/11/2021 15:23:00";"Revoshi Tobacco";"Eskimo P'APP";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_016";9/11/2021 15:23:13;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO PCH TEA [E49A15811FC53900]";"13/08/2021 14:50:00";"Revoshi Tobacco";"Eskimo PCH TEA";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_053";13/8/2021 14:50:56;1/1/2021 00:00:00;;;200.00;30.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO PISTACH CRM [02BE8404EF96E52E]";"31/08/2021 15:43:00";"Revoshi Tobacco";"Eskimo PISTACH CRM";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_052";31/8/2021 15:43:25;1/1/2021 00:00:00;;;200.00;30.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO WTRMLN [69FEBB9EEF49E405]";"09/11/2021 15:27:00";"Revoshi Tobacco";"Eskimo WTRMLN";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_019";9/11/2021 15:27:22;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ESKIMO WTRMLN [829A4C767D193195]";"12/08/2021 13:29:00";"Revoshi Tobacco";"Eskimo WTRMLN";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_019";12/8/2021 13:29:43;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO FLOAT LIKE BUTTERFLY [9C32D0B86A18DA38]";"09/11/2021 15:50:00";"RevoshI Tobacco";"Float like Butterfly";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REVB50_02";9/11/2021 15:50:44;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO FOSBURY 1968 [E085486DA250BC71]";"12/08/2021 13:23:00";"Revoshi Tobacco";"Fosbury 1968";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_045";12/8/2021 13:23:34;1/1/2021 00:00:00;;;200.00;30.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO FREE SPARTACUS [F05A4B67681356AE]";"26/11/2021 13:30:00";"Revoshi Tobacco";"Free Spartacus";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_017";26/11/2021 13:30:32;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO MANDELA'S 27 [A06B8631FB9DBFE5]";"12/08/2021 13:07:00";"Revoshi Tobacco";"Mandela's 27";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_029";12/8/2021 13:07:48;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ME CANTARE CASSIA [BF846EB1A6B2538F]";"12/08/2021 13:32:00";"Revoshi Tobacco";"Me Cantare Cassia";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_028";12/8/2021 13:32:56;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO PANCHO VILLA [97D8F5441447D5AC]";"22/04/2022 14:24:00";"Revoshi Tobacco";"Pancho Villa";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_012";12/8/2021 13:05:24;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO PCH MRMLD [05F5D574C14CCACF]";"13/08/2021 14:51:00";"Revoshi Tobacco";"PCH MRMLD";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_054";13/8/2021 14:51:52;1/1/2021 00:00:00;;;200.00;30.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO ROPE A DOPE [77863FF59CF344B1]";"09/11/2021 15:54:00";"RevoshI Tobacco";"Rope a Dope";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REVB50_04";9/11/2021 15:54:43;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO STRWBRY BNN [93CA64CB746C8060]";"09/03/2022 16:52:00";"Revoshi Tobacco";"STRWBRY BNN";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_031";23/8/2021 14:51:39;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO SWT P'APP [261BFA1C4C72CCD4]";"03/09/2021 12:03:00";"Revoshi Tobacco";"SWT P'APP";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_056";3/9/2021 12:03:34;1/1/2021 00:00:00;;;200.00;30.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO SWT'APP [EEA387A98D46FCC2]";"31/08/2021 15:52:00";"Revoshi Tobacco";"SWT'APP";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_055";31/8/2021 15:52:34;1/1/2021 00:00:00;;;200.00;30.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO TE EXTRANO FIDEL [F47853411CCD02E6]";"12/08/2021 13:25:00";"Revoshi Tobacco";"Te Extrano Fidel";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_046";12/8/2021 13:25:40;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO THANKS ENGELS [EC586414069638BD]";"12/08/2021 13:09:00";"Revoshi Tobacco";"Thanks Engels";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REV50_009";12/8/2021 13:09:54;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"REVOSHI TOBACCO THE SHUFFLE [D2785F2697DD411F]";"09/11/2021 15:53:00";"RevoshI Tobacco";"The Shuffle";"sans filtre";;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"-";"REVB50_03";9/11/2021 15:53:04;1/1/2021 00:00:00;;;200.00;200.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"ROSY OCHRE  [5B268D8872F417AC]";"24/03/2022 12:01:00";"Rosy Ochre";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14835676";12/5/2017 15:11:27;26/10/2021 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"ROSY OCHRE  [E06CDBEAF38CA189]";"24/03/2022 12:01:00";"Rosy Ochre";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14205919";12/5/2017 15:11:27;17/11/2018 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"RUBY RED  [49EAA8805EA110DF]";"06/06/2022 13:38:00";"Ruby Red";"";"sans filtre";0.00;50.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"14433325";20/9/2019 14:52:43;21/9/2019 00:00:00;;;1000.00;1000.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE CHERNOBYL [1B20EF6F1BC2AD12]";"07/09/2020 10:58:00";"SAS Pharaon ";"Apocalypse Chernobyl";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005839";17/12/2019 12:58:15;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE GODFATHER [EE02DC43C03E63AB]";"07/09/2020 10:56:00";"SAS Pharaon";"Apocalypse Godfather";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005778";17/12/2019 12:32:06;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE JOKER [6A392F74E60BAAB9]";"07/09/2020 11:28:00";"SAS Pharaon";"Apocalypse Joker";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005808";17/12/2019 12:45:24;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE LA BEMS [F5348C6C4D6CF532]";"07/09/2020 11:14:00";"SAS Pharaon";"Apocalypse La Bems";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005761";17/12/2019 12:27:38;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE LA FORCE [B9F8E2C2343D0F2A]";"07/09/2020 11:11:00";"SAS Pharaon ";"Apocalypse La Force";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005815";17/12/2019 12:49:15;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE LE BARON ROUGE [30C8E7446990086C]";"07/09/2020 11:10:00";"SAS Pharaon ";"Apocalypse Le Baron Rouge";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005822";17/12/2019 12:54:04;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE OMMY SHELBY [8262FC316C312DD3]";"07/09/2020 11:27:00";"SAS Pharaon ";"Apocalypse Ommy Shelby";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005785";17/12/2019 12:36:57;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE RAGNAR [FC5EEC944871F886]";"07/09/2020 11:00:00";"SAS Pharaon";"Apocalypse Ragnar";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005846";17/12/2019 13:02:50;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE YEVERAN NIGHT [39205012BECE414A]";"07/09/2020 11:20:00";"SAS Pharaon ";"Apocalypse Yeveran Night";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"8681767005792";17/12/2019 12:41:21;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SAS PHARAON APOCALYPSE YODDA [C74FE71E3A873B64]";"07/09/2020 11:19:00";"SAS Pharaon";"Apocalypse Yodda";"sans filtre";1.00;40.00;"Boîte cylindrique en métal";"EAN";"86817600574";17/12/2019 12:26:41;1/1/2019 00:00:00;;;40000.00;4700.00;;;;;;;
"FR";"Produit du tabac";"Tabac à pipe à eau";"SHISHAPRESTO BLUEBERRY ENAB [235A8A174813A1F6]";"24/06/2017 19:53:00";"Shishapresto";"Blueberry Enab";"sans filtre";2.00;51.00;"Boîte en carton";"-";"27175";24/6/2017 19:53:15;7/7/2017 00:00:00;64.00;;51000.00;40.00;;;;;;;
