"Marché_National_Produit";"Catégorie_Produit";"Type_Produit";"Code_Référence";"Date_Dernière_Mise_A_Jour_Du_Dossier";"Nom_Marque_Produit";"Nom_Sous-type_Marque_Produit";"Filtre_Produit";"Unités_Conditionnement_Produit";"Type_Conditionnement_Produit";"Type_Numéro_Produit";"Numéro_Produit";"Date_Notification";"Date_Lancement_Produit";"Longueur_Produit";"Diamètre_Produit";"Poids_Produit";"Poids_Tabac_Produit";"Longueur_Filtre_Produit";"Ventilation_Filtre_Cigarette";"Baisse_Pression_Filtre_Cigarette_Fermé";"Baisse_Pression_Filtre_Cigarette_Ouvert";"Émission_Goudron";"Émission_Nicotine";"Émission_CO"
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BDBFBBFCFE9E9187]";"24/08/2021 12:05:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";18/11/2019 16:33:13;29/11/2019 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BDDF464D1F112AAD]";"21/08/2020 15:10:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"66667";19/6/2019 16:12:11;19/6/2019 00:00:00;83.00;7.80;823.00;517.00;22.00;28.00;112.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BDE16E2A43B78AB4]";"28/08/2020 15:38:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"60474";29/4/2019 16:23:22;18/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BDF293B4551900D2]";"27/08/2020 12:03:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";13/5/2019 12:12:23;18/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BE014F22D8FF986F]";"20/08/2020 14:58:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";23/4/2019 11:51:01;29/11/2019 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BE04201C4111CDEB]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";14/5/2019 16:45:04;4/9/2020 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BE43AA4EC6FFCF90]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";16/4/2019 10:58:59;19/8/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BE72AA75DA4A933E]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";22/7/2019 16:26:39;28/4/2021 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BEB70E03DCF2C332]";"24/08/2021 12:05:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";18/11/2019 16:33:13;17/9/2019 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BEC496FA4D4D1ED6]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55820";16/4/2019 10:58:59;1/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BF232C8D96E10586]";"28/08/2020 15:38:00";"News Rouge";"News Rouge";"filtre";40.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57220";29/4/2019 16:23:22;21/4/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [BF70358DA93E88BA]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";16/4/2019 10:58:59;4/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C0D03AC82540A9E2]";"24/08/2021 12:05:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55283";18/11/2019 16:33:13;9/9/2020 00:00:00;83.00;7.80;804.00;568.00;21.00;33.00;117.00;86.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C10455583E66D4CE]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";16/4/2019 10:58:59;18/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C11232570727F5D0]";"09/09/2021 18:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"4022";20/6/2018 11:05:24;25/11/2019 00:00:00;83.00;7.80;808.00;583.00;21.00;32.00;99.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C184592EFD9298D5]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";14/5/2019 16:45:04;30/12/2020 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C1ABA04C78FB991F]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"60474";29/4/2019 10:39:31;21/4/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C1D6B11361D8D0CA]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";40.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63950";29/4/2019 10:39:31;21/4/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C1E6AC66CD876A62]";"16/09/2020 11:22:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";5/2/2019 16:07:11;1/9/2020 00:00:00;83.00;7.80;819.00;576.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C2162A89E39EAF37]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";40.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57220";14/5/2019 16:45:04;26/5/2020 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C21A4E452B02CA5E]";"26/04/2022 16:21:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";6/9/2019 11:13:47;25/5/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C27C5652414410B6]";"27/08/2020 12:03:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";13/5/2019 12:12:23;18/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C2CA2958CA2A3F0E]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55848";22/7/2019 16:26:39;24/2/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C2D8DA7DF503393C]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"66667";16/4/2019 10:58:59;29/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C2DD0FF8C1BCDE48]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55279";29/4/2019 10:39:31;12/12/2019 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C3129BA414096F97]";"01/07/2020 14:50:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"60474";27/1/2020 11:54:27;18/6/2020 00:00:00;83.00;7.80;823.00;579.00;21.00;23.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C31C5BF0AEF84ADF]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"68641";14/5/2019 16:45:04;2/7/2021 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C340140D27A54149]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";16/4/2019 10:58:59;21/4/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C3A6028F89F11137]";"16/09/2020 11:22:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"54587";5/2/2019 16:07:11;17/9/2019 00:00:00;83.00;7.80;819.00;576.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C3AAD2EC609FBFD2]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"68641";29/4/2019 10:39:31;19/5/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C3EB9525A5930CDA]";"26/08/2020 15:50:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"66667";15/4/2019 10:11:51;19/6/2019 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C41174590EA8CF91]";"26/04/2022 16:21:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";6/9/2019 11:13:47;9/11/2020 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C415377B6BDE65BE]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55283";14/5/2019 16:45:04;28/1/2022 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C427A53674F19AAF]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55848";16/4/2019 10:58:59;22/8/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C44B337C33932A3E]";"16/09/2020 11:22:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55848";5/2/2019 16:07:11;24/2/2020 00:00:00;83.00;7.80;819.00;576.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C463E171233982AA]";"28/08/2020 15:38:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55848";29/4/2019 16:23:22;1/7/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C48963C8545810E7]";"20/07/2020 13:23:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"60474";10/10/2019 15:07:31;21/4/2020 00:00:00;83.00;7.80;809.00;578.00;21.00;22.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C48C6C1772D1574E]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55283";14/5/2019 16:45:04;21/4/2021 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C5F41C9186050009]";"16/09/2020 11:22:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"67007";5/2/2019 16:07:11;12/5/2020 00:00:00;83.00;7.80;819.00;576.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C5F565EE0CB1C93F]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";16/4/2019 10:58:59;17/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C60D188EA295A108]";"26/04/2022 16:21:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";6/9/2019 11:13:47;16/3/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C630C51B01C6BF36]";"26/04/2022 16:21:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55283";6/9/2019 11:13:47;7/7/2021 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C632073183F85F0B]";"24/08/2021 09:45:00";"News Rouge";"News Rouge";"filtre";40.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63950";17/12/2019 13:50:55;30/5/2020 00:00:00;83.00;7.80;811.00;584.00;21.00;25.00;99.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C6DB91BA8A1013BA]";"27/08/2020 12:03:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";13/5/2019 12:12:23;21/4/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C6DCE7CB43450F34]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55279";29/4/2019 10:39:31;4/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C7A8BC29C7C14F4F]";"02/02/2022 16:50:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"64232";22/6/2020 11:06:33;29/6/2020 00:00:00;83.00;7.80;826.00;144.00;22.00;32.00;112.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C94F27E6BC91E4AD]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";14/5/2019 16:45:04;2/4/2022 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C952A5B47E3C07AF]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"60474";22/7/2019 16:26:39;21/4/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C99D1D14D386A7FC]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55820";14/5/2019 16:45:04;24/6/2021 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C9EF5F7214EE4375]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";14/5/2019 16:45:04;26/1/2021 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [C9FE2A3A0AA0123A]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";14/5/2019 16:45:04;19/9/2020 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CA038C42CE1A5F83]";"26/04/2022 16:21:00";"News Rouge";"News Rouge";"filtre";40.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63950";6/9/2019 11:13:47;15/2/2019 00:00:00;83.00;7.80;813.00;577.00;21.00;27.00;120.00;94.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CBAB6CCA0E3D2D85]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";29/4/2019 10:39:31;21/4/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CBE7DDBD48A2EDF1]";"16/09/2020 11:22:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55279";5/2/2019 16:07:11;12/12/2019 00:00:00;83.00;7.80;819.00;576.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CC4D280A103370AE]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";14/5/2019 16:45:04;12/2/2021 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CC81DAA1E8877F5B]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55375";29/4/2019 10:39:31;18/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CCD416E7A530B16F]";"26/08/2020 15:50:00";"News Rouge";"News Rouge";"filtre";40.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"57220";15/4/2019 10:11:51;21/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CCD708D647B23C71]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55287";22/7/2019 16:26:39;17/9/2019 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CCEDE828BCB608FF]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"54587";16/4/2019 10:58:59;17/9/2019 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CD28764B095C8342]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55848";14/5/2019 16:45:04;1/7/2020 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CD59A822426ECF59]";"28/08/2020 15:38:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"59764";29/4/2019 16:23:22;29/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CDC20CBF0B130F29]";"26/04/2022 16:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";14/5/2019 16:45:04;21/4/2020 00:00:00;83.00;7.80;799.00;573.00;21.00;25.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CEE3E14282CBD880]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55371";29/4/2019 10:39:31;18/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CF947C173CD4C40C]";"27/08/2020 12:03:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55279";13/5/2019 12:12:23;4/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CF96167BFDDFCB9B]";"26/08/2020 15:50:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"54587";15/4/2019 10:11:51;17/9/2019 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CFA283E904DAB361]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63362";22/7/2019 16:26:39;27/1/2021 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CFCB614C3687A601]";"26/08/2020 15:50:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"63362";15/4/2019 10:11:51;23/3/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CFF113AC67752B04]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55848";22/7/2019 16:26:39;22/8/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [CFF9CB10143AB9F2]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55283";22/7/2019 16:26:39;28/9/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [D0719EC297F6A9C9]";"24/08/2021 16:01:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";22/7/2019 16:26:39;9/11/2020 00:00:00;83.00;7.80;798.00;577.00;21.00;24.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [D0FC74D997E57F96]";"26/08/2020 16:06:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"55286";16/4/2019 10:58:59;18/6/2020 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [D0FEBE44951E7056]";"26/08/2020 15:50:00";"News Rouge";"News Rouge";"filtre";30.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"62984";15/4/2019 10:11:51;2/12/2019 00:00:00;83.00;7.80;818.00;579.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [D128CBEACF218076]";"21/08/2020 15:10:00";"News Rouge";"News Rouge";"filtre";20.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"64232";19/6/2019 16:12:11;19/6/2019 00:00:00;83.00;7.80;823.00;517.00;22.00;28.00;112.00;90.00;10.00;0.80;10.00
"FR";"Produit du tabac";"Cigarette";"NEWS ROUGE [D143FC348E4F8F26]";"27/08/2020 11:28:00";"News Rouge";"News Rouge";"filtre";25.00;"Boîte à couvercle supérieur rabattable, bord droit";"SKU";"66667";29/4/2019 10:39:31;29/6/2020 00:00:00;83.00;7.80;818.00;578.00;21.00;23.00;101.00;75.00;10.00;0.80;10.00
